,puma,BABS_FT_Work_Total,BABS_FT_Work_M,BABS_FT_Work_F,HS_FT_Work_Total,HS_FT_Work_M,HS_FT_Work_F,HSINC_FT_Work_Total,HSINC_FT_Work_M,HSINC_FT_Work_F
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",91.8932584269663,95.12522907758094,89.14196567862714,84.92382465650995,87.89118065433856,81.63546798029556,67.9216288897426,73.51321585903084,55.01905972045743
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",85.32411102243505,86.90289741581833,84.01685848597828,81.01675332177932,85.8211747100636,73.25475974614687,76.6531713900135,81.47429679922405,65.6319290465632
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",83.81870781099326,84.73410501593692,83.24994788409423,81.6090857033785,91.9180866030952,65.44964469492771,81.92307692307692,100.0,61.33133881824981
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,82.06376005561626,89.00598120193676,78.34705702958219,88.47432024169184,91.44047982108367,85.56320462935248,72.69503546099291,75.59726962457339,69.55719557195572
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,89.86682489451476,94.23908494908635,85.9482435304413,83.74883037027135,91.10863785321214,75.09272052941604,55.64257742969028,54.9502050380785,56.71506352087115
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",92.14876815573693,95.17729461549686,88.87970072848987,95.4034996082528,93.75,100.0,64.87341772151899,64.87341772151899,#DIV/0!
83,"Chenango, Delaware & Broome (East) Counties PUMA",80.60303893637227,91.13756613756614,72.02842377260981,82.5187127039426,87.96576032225579,75.91391284438677,75.90612002376709,72.05882352941177,82.94117647058825
84,Orange County (Northwest) PUMA,80.42173989765308,87.89452656811825,74.51011378002529,78.40983148682618,84.73617044887088,70.38028169014085,91.71662125340599,88.4108867427568,97.12643678160919
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,88.04169298799748,91.22398486392083,85.60107154816386,78.73916865502952,90.20771513353115,58.803301237964234,70.22026431718061,48.55403348554033,100.0
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,82.97693528807545,90.64154329295648,74.66173464421298,80.82343466881417,93.77980922098568,67.5234598123215,53.84615384615385,82.49027237354085,18.95734597156398
