,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,442,370,72,72,0,72,370,370,0,370,370,0,0,0,0,370,370,0,72,0,72,72,0,72,0,0,0,0,0,0,0,0,0,0,0,0
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",215,100,115,215,100,115,0,0,0,215,100,115,215,100,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,NYC-Brooklyn Community District 4--Bushwick PUMA,1146,712,434,1146,712,434,0,0,0,625,370,255,625,370,255,0,0,0,521,342,179,521,342,179,0,0,0,0,0,0,0,0,0,0,0,0
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",8274,4259,4015,8128,4113,4015,146,146,0,6892,3668,3224,6892,3668,3224,0,0,0,1382,591,791,1236,445,791,146,146,0,0,0,0,0,0,0,0,0,0
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",3432,1757,1675,3120,1590,1530,312,167,145,3094,1419,1675,2949,1419,1530,145,0,145,338,338,0,171,171,0,167,167,0,0,0,0,0,0,0,0,0,0
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,1703,408,1295,1391,408,983,312,0,312,1193,236,957,1009,236,773,184,0,184,510,172,338,382,172,210,128,0,128,0,0,0,0,0,0,0,0,0
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,1733,1023,710,1648,982,666,85,41,44,396,41,355,311,0,311,85,41,44,1204,919,285,1204,919,285,0,0,0,133,63,70,133,63,70,0,0,0
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,1098,233,865,861,233,628,237,0,237,895,139,756,658,139,519,237,0,237,203,94,109,203,94,109,0,0,0,0,0,0,0,0,0,0,0,0
124,Orange County (Southeast) PUMA,1478,773,705,1079,566,513,399,207,192,22,22,0,0,0,0,22,22,0,1245,659,586,901,507,394,344,152,192,211,92,119,178,59,119,33,33,0
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,1289,892,397,1289,892,397,0,0,0,650,325,325,650,325,325,0,0,0,567,567,0,567,567,0,0,0,0,72,0,72,72,0,72,0,0,0
126,Suffolk County (Northwest)--Smithtown Town PUMA,641,200,441,641,200,441,0,0,0,215,0,215,215,0,215,0,0,0,296,70,226,296,70,226,0,0,0,130,130,0,130,130,0,0,0,0
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",958,553,405,958,553,405,0,0,0,172,38,134,172,38,134,0,0,0,690,419,271,690,419,271,0,0,0,96,96,0,96,96,0,0,0,0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",610,279,331,610,279,331,0,0,0,137,63,74,137,63,74,0,0,0,473,216,257,473,216,257,0,0,0,0,0,0,0,0,0,0,0,0
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,2873,1854,1019,2316,1389,927,557,465,92,974,354,620,893,273,620,81,81,0,1736,1337,399,1260,953,307,476,384,92,163,163,0,163,163,0,0,0,0
130,Westchester County (Southwest)--Yonkers City PUMA,3931,1886,2045,3761,1773,1988,170,113,57,1443,564,879,1386,564,822,57,0,57,1615,872,743,1615,872,743,0,0,0,873,450,423,760,337,423,113,113,0
131,Broome (Outer West) & Tioga Counties PUMA,175,49,126,85,49,36,90,0,90,85,49,36,85,49,36,0,0,0,90,0,90,0,0,0,90,0,90,0,0,0,0,0,0,0,0,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,8470,4838,3632,6710,3790,2920,1760,1048,712,4692,2497,2195,4116,2187,1929,576,310,266,3388,2199,1189,2275,1532,743,1113,667,446,390,142,248,319,71,248,71,71,0
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",19203,9228,9975,17452,8523,8929,1751,705,1046,8876,3629,5247,8264,3418,4846,612,211,401,9639,5258,4381,8935,4980,3955,704,278,426,688,341,347,253,125,128,435,216,219
134,NYC-Manhattan Community District 10--Central Harlem PUMA,2858,1768,1090,2633,1699,934,225,69,156,1830,896,934,1605,827,778,225,69,156,966,810,156,966,810,156,0,0,0,62,62,0,62,62,0,0,0,0
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",2399,1301,1098,2119,1021,1098,280,280,0,1364,565,799,1364,565,799,0,0,0,626,495,131,542,411,131,84,84,0,409,241,168,213,45,168,196,196,0
136,Erie County (Northwest) PUMA,883,451,432,458,227,231,425,224,201,422,129,293,307,76,231,115,53,62,372,233,139,151,151,0,221,82,139,89,89,0,0,0,0,89,89,0
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,6266,3355,2911,5787,3259,2528,479,96,383,2296,1090,1206,2188,1090,1098,108,0,108,3783,2212,1571,3412,2116,1296,371,96,275,187,53,134,187,53,134,0,0,0
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,3449,1476,1973,3061,1410,1651,388,66,322,984,588,396,984,588,396,0,0,0,2225,759,1466,1951,759,1192,274,0,274,240,129,111,126,63,63,114,66,48
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",11728,5772,5956,10626,5435,5191,1102,337,765,4994,2368,2626,4700,2368,2332,294,0,294,6137,3213,2924,5329,2876,2453,808,337,471,597,191,406,597,191,406,0,0,0
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,1271,850,421,1185,811,374,86,39,47,765,556,209,718,556,162,47,0,47,405,193,212,366,154,212,39,39,0,101,101,0,101,101,0,0,0,0
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1410,509,901,1286,509,777,124,0,124,605,185,420,481,185,296,124,0,124,805,324,481,805,324,481,0,0,0,0,0,0,0,0,0,0,0,0
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,3093,702,2391,2958,702,2256,135,0,135,2575,525,2050,2440,525,1915,135,0,135,518,177,341,518,177,341,0,0,0,0,0,0,0,0,0,0,0,0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,12887,5791,7096,9821,4585,5236,3066,1206,1860,7289,2817,4472,6412,2583,3829,877,234,643,4472,2162,2310,2607,1372,1235,1865,790,1075,1126,812,314,802,630,172,324,182,142
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,587,281,306,587,281,306,0,0,0,363,121,242,363,121,242,0,0,0,224,160,64,224,160,64,0,0,0,0,0,0,0,0,0,0,0,0
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,4601,2588,2013,4442,2527,1915,159,61,98,1877,900,977,1779,900,879,98,0,98,1932,1216,716,1871,1155,716,61,61,0,792,472,320,792,472,320,0,0,0
146,Capital Region,7561,3420,4141,6395,3249,3146,1166,171,995,3537,2117,1420,2658,1946,712,879,171,708,3566,1303,2263,3279,1303,1976,287,0,287,458,0,458,458,0,458,0,0,0
147,Central NY,6074,2727,3347,5111,2406,2705,963,321,642,3178,1622,1556,2948,1412,1536,230,210,20,2839,1048,1791,2106,937,1169,733,111,622,57,57,0,57,57,0,0,0,0
148,Finger Lakes,8150,3936,4214,5878,2937,2941,2272,999,1273,5291,2400,2891,3680,1733,1947,1611,667,944,2227,1144,1083,1745,940,805,482,204,278,632,392,240,453,264,189,179,128,51
149,Long Island,47614,23123,24491,44795,22338,22457,2819,785,2034,25093,11244,13849,23592,11057,12535,1501,187,1314,19337,9837,9500,18133,9305,8828,1204,532,672,3184,2042,1142,3070,1976,1094,114,66,48
150,Mid-Hudson,34282,15924,18358,30720,14088,16632,3562,1836,1726,14999,6129,8870,14375,5927,8448,624,202,422,15840,8141,7699,13291,6796,6495,2549,1345,1204,3443,1654,1789,3054,1365,1689,389,289,100
151,Mohawk Valley,5669,2851,2818,4072,2050,2022,1597,801,796,940,420,520,750,347,403,190,73,117,4061,2148,1913,2924,1420,1504,1137,728,409,668,283,385,398,283,115,270,0,270
152,New York City,256307,125869,130438,222350,110826,111524,33957,15043,18914,152159,70248,81911,137858,64194,73664,14301,6054,8247,91122,47832,43290,74685,40242,34443,16437,7590,8847,13026,7789,5237,9807,6390,3417,3219,1399,1820
153,North Country,2785,1106,1679,2197,929,1268,588,177,411,1573,771,802,1425,679,746,148,92,56,1166,322,844,760,250,510,406,72,334,46,13,33,12,0,12,34,13,21
154,Southern Tier,4513,2363,2150,3925,1950,1975,588,413,175,2488,1105,1383,2470,1105,1365,18,0,18,1919,1258,661,1349,845,504,570,413,157,106,0,106,106,0,106,0,0,0
155,Western NY,9172,5350,3822,6481,3576,2905,2691,1774,917,3925,2525,1400,2667,1457,1210,1258,1068,190,4632,2369,2263,3607,1912,1695,1025,457,568,615,456,159,207,207,0,408,249,159
