,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,18040,9526,8514,104794.86585365854,130683.09783749738,75829.47968052619,10893,5594,5299,130127.33773983292,168087.34715766893,90054.06114361201,6980,3932,3048,66959.49713467048,77468.60885045778,53402.46719160105,167,0,167,33802.39520958084,0.0,33802.39520958084
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,926,406,520,132462.63498920086,246323.1527093596,43563.846153846156,79,79,0,100800.0,100800.0,0.0,847,327,520,135415.82054309326,281480.122324159,43563.846153846156,0,0,0,#DIV/0!,0.0,0.0
64,Albany County (East Central)--Albany City PUMA,16158,10154,6004,65529.748112390145,69922.57829426827,58100.56795469687,10276,5414,4862,77246.02861035422,90961.48503878832,61973.40806252571,5682,4540,1142,45908.039422738475,46988.62995594714,41612.17162872154,200,200,0,21000.0,21000.0,0.0
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,16571,9165,7406,92593.49646973629,91169.84288052373,94355.28220361868,9259,4348,4911,107086.3883788746,109343.22217111316,105088.27937283649,6855,4360,2495,73375.8512035011,73459.8119266055,73229.13026052104,457,457,0,87226.47702407002,87226.47702407002,0.0
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,28644,15262,13382,61429.28606339897,68068.6698990958,53857.15363921686,10130,5798,4332,90978.74234945705,101655.55191445326,76688.77423822715,17985,9119,8866,42912.327495134836,47817.47450378331,37867.20730882021,529,345,184,125118.33648393194,38891.59420289855,286793.47826086957
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",948,484,464,44474.47257383966,46505.78512396694,42355.60344827586,322,234,88,34434.782608695656,37606.83760683761,26000.0,418,239,179,64497.60765550239,56631.799163179916,75000.0,208,11,197,19777.884615384617,15800.0,20000.0
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",57,0,57,100010.0,0.0,100010.0,0,0,0,#DIV/0!,0.0,0.0,57,0,57,100010.0,0.0,100010.0,0,0,0,#DIV/0!,0.0,0.0
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",8723,4134,4589,149618.74355153044,178084.91775520076,123974.99455219002,7011,2815,4196,170107.77064612752,233459.55595026643,127606.51334604385,1605,1212,393,67014.77881619938,61117.491749174915,85201.83206106871,107,107,0,46168.22429906542,46168.22429906542,0.0
70,Erie County (Northeast) PUMA,42790,24222,18568,74321.13577938771,83926.50359177607,61790.91070659199,20310,9965,10345,91233.22796651896,109414.29603612644,73720.0,21822,13599,8223,59528.92218861699,67235.81954555483,46783.44035023714,658,658,0,42879.0273556231,42879.0273556231,0.0
71,NYC-Manhattan Community District 11--East Harlem PUMA,7128,3752,3376,109979.35465768799,129577.63326226013,88198.32938388626,5581,2608,2973,122356.44866511378,156761.0352760736,92175.76858392196,1547,1144,403,65327.40788623141,67607.08041958042,58856.0794044665,0,0,0,#DIV/0!,0.0,0.0
72,Orange County (Southeast) PUMA,27771,16392,11379,81689.91717979187,97774.10688140556,58519.86378416381,14138,6936,7202,102959.49144150516,139881.78489042676,67400.89280755346,12400,8286,4114,59307.98387096774,67642.61404779146,42521.22022362664,1233,1170,63,62895.701540957016,61543.931623931625,88000.0
73,Westchester County (Southeast) PUMA,21443,12918,8525,192614.90836170313,225992.27821644218,142037.91554252198,17014,10117,6897,221265.12754202422,266445.00345952355,154992.13861099028,4188,2715,1473,83953.82043935053,79559.53959484346,92053.25865580449,241,86,155,58248.96265560166,90000.0,40632.25806451613
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,31909,16265,15644,71432.62966561159,74211.57085766984,68543.37637432881,25563,12198,13365,73305.19422602981,79119.42941465814,67998.64421997755,6174,3968,2206,64572.092646582445,59728.42741935484,73284.54215775158,172,99,73,39389.53488372093,50000.0,25000.0
75,Livingston & Wyoming Counties PUMA,32325,18527,13798,54189.84563031709,60311.87186268689,45969.61226264676,8232,3788,4444,67919.6185617104,74334.3268215417,62451.81593159316,23230,14196,9034,50166.91175204477,57435.483234714,38745.10073057339,863,543,320,31512.282734646582,37689.68692449355,21030.0
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,26610,15417,11193,74347.27282976324,89716.21456833366,53178.41954793174,10688,5704,4984,91446.0188997006,114640.48036465638,64900.83266452648,15664,9588,6076,62807.91624106231,74809.96036712558,43868.54838709677,258,125,133,66599.53488372093,95741.44,39210.52631578947
77,Westchester County (Southwest)--Yonkers City PUMA,19796,10916,8880,89978.01323499696,96136.64712348845,82407.3322072072,11523,6203,5320,104019.18771153345,107848.42495566662,99554.38345864661,7496,4362,3134,71146.83164354322,80316.10729023383,58384.744735162734,777,351,426,63416.98841698842,85769.23076923077,45000.0
78,Erie County (North Central) PUMA,32771,17324,15447,76781.77840163559,79000.43927499423,74293.52301417751,22788,11288,11500,86329.13682639986,89687.33345145287,83032.84782608696,9753,5922,3831,55718.57787347483,59727.2863897332,49521.87418428608,230,114,116,24017.391304347828,22000.0,26000.0
79,Saratoga County (South & Central) PUMA,37460,20684,16776,70011.81099839829,76637.68565074453,61842.42668097282,20207,10551,9656,86928.99787202454,99606.13306795564,73076.83823529411,16436,9599,6837,50361.656120710635,53673.15136993437,45712.38847447711,817,534,283,46908.20073439412,35619.85018726592,68208.48056537102
