,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
84,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,12666,6556,6110,49092.588030948995,50216,47887,5166,2004,3162,65193.80952380953,76335,58132,5806,3505,2301,42189.838098518776,42612,41545,1694,1047,647,23648.937426210152,25676,20368
85,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",4596,2875,1721,50248.68363794604,60165,33682,1821,972,849,52763.37177375069,67584,35794,2503,1631,872,47424.7103475829,55871,31625,272,272,0,59400.0,59400,0
86,Suffolk County (South Central)--Brookhaven Town (South) PUMA,2676,2158,518,38801.49476831091,39892,34254,530,235,295,31496.22641509434,34191,29349,1693,1470,223,45098.05079740106,45758,40744,453,453,0,23816.335540838852,23816,0
87,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,30464,21260,9204,41400.994944852944,40817,42749,11403,8381,3022,56323.41576778041,56365,56207,15232,10006,5226,32409.022452731093,30038,36947,3829,2873,956,32731.723687646907,32998,31930
88,Livingston & Wyoming Counties PUMA,166,0,166,31000.0,0,31000,0,0,0,#DIV/0!,0,0,166,0,166,31000.0,0,31000,0,0,0,#DIV/0!,0,0
89,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",5186,2445,2741,49870.01349787891,63665,37563,2280,1223,1057,56920.96052631579,72484,38912,2286,941,1345,52854.98687664042,67521,42594,620,281,339,12934.838709677419,12373,13400
90,Cattaraugus & Allegany Counties PUMA,332,162,170,308474.0060240964,587010,43045,324,162,162,315932.6234567901,587010,44855,8,0,8,6400.0,0,6400,0,0,0,#DIV/0!,0,0
91,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,45,45,0,30188.88888888889,30188,0,9,9,0,90100.0,90100,0,36,36,0,15211.111111111111,15211,0,0,0,0,#DIV/0!,0,0
92,Orange County (Northwest) PUMA,2716,1019,1697,44070.50810014728,51421,39656,1178,350,828,54352.03735144313,58197,52726,1461,592,869,36785.62628336756,50852,27202,77,77,0,25000.0,25000,0
93,Columbia & Greene Counties PUMA,420,333,87,93042.85714285714,111603,22000,246,246,0,144000.0,144000,0,174,87,87,21000.0,20000,22000,0,0,0,#DIV/0!,0,0
94,Suffolk County (East) PUMA,3592,2489,1103,34813.32962138085,35039,34302,734,417,317,57401.49863760218,54008,61864,1650,1158,492,33539.393939393936,34436,31426,1208,914,294,22828.460264900663,27148,9396
95,Monroe County (East) PUMA,1376,696,680,58207.41279069767,46287,70407,517,159,358,94021.27659574468,85000,98027,757,435,322,36201.321003963014,33611,39700,102,102,0,40000.0,40000,0
96,Sullivan & Ulster (West) Counties PUMA,1430,448,982,47859.3006993007,42405,50347,352,122,230,57219.318181818184,44673,63873,1047,295,752,44897.80324737345,41552,46210,31,31,0,41600.0,41600,0
97,Cayuga & Onondaga (South) Counties PUMA,144,144,0,86437.5,86437,0,103,103,0,96961.16504854368,96961,0,41,41,0,60000.0,60000,0,0,0,0,#DIV/0!,0,0
98,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",10815,6051,4764,33242.77669902913,35562,30296,2329,986,1343,42634.56419063976,38909,45369,6364,3897,2467,31618.562225015714,37811,21835,2122,1168,954,27805.93779453346,25233,30955
99,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,2345,1463,882,38759.0618336887,37639,40616,778,587,191,48761.69665809769,54647,30673,995,448,547,34984.3216080402,18527,48462,572,428,144,31720.27972027972,34317,24000
100,Onondaga County (Central)--Syracuse City PUMA,2823,1718,1105,34402.97555791711,35376,32889,1139,665,474,53716.59350307287,52961,54775,1114,715,399,21024.326750448832,23208,17110,570,338,232,21956.666666666668,26517,15311
101,Ulster County (East) PUMA,2453,1615,838,42688.13697513249,45425,37412,580,450,130,88111.03448275862,87276,91000,963,692,271,34874.35098650052,36956,29557,910,473,437,22006.153846153848,17999,26343
102,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,19950,12349,7601,42563.46065162907,46968,35406,5386,3181,2205,55439.31303379131,59289,49885,11722,7064,4658,39137.922709435246,44954,30316,2842,2104,738,32290.70021111893,35102,24273
103,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,3156,2005,1151,50681.06463878327,47857,55599,1098,587,511,63069.8451730419,56673,70417,1610,1019,591,42241.335403726705,43473,40117,448,399,49,50647.767857142855,46085,87800
104,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,1205,826,379,76447.13692946058,98136,29176,896,604,292,95408.14732142857,126739,30599,309,222,87,21466.343042071196,20316,24400,0,0,0,#DIV/0!,0,0
105,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,3936,1798,2138,41943.82621951219,40514,43146,1486,556,930,54872.27456258412,59987,51813,2253,1045,1208,33463.249001331555,29983,36473,197,197,0,41411.16751269036,41411,0
106,Saratoga County (Outer) PUMA,273,42,231,23141.391941391943,30000,21894,126,0,126,14828.57142857143,0,14828,147,42,105,30266.666666666668,30000,30373,0,0,0,#DIV/0!,0,0
107,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",8503,4176,4327,84904.46077854875,90108,79881,5193,3113,2080,113962.03158097439,110465,119195,2064,773,1291,44935.9496124031,34432,51225,1246,290,956,30008.025682182986,20000,33043
108,NYC-Brooklyn Community District 4--Bushwick PUMA,5618,4301,1317,34147.926308294765,34435,33207,682,447,235,46127.346041055716,51753,35425,3276,2511,765,36392.12454212454,37730,32000,1660,1343,317,24797.349397590362,22512,34478
