,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
76,Erie County (Central) PUMA,529,467,62,61576.93761814745,48775.58886509636,158000.0,189,127,62,118126.98412698413,98661.41732283465,158000.0,233,233,0,27910.729613733907,27910.729613733907,0.0,107,107,0,35000.0,35000.0,0.0
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",5028,3124,1904,61124.86674622116,72458.04417413572,42529.88445378151,1223,688,535,71316.59852820932,76899.70930232559,64136.82242990654,3526,2216,1310,59139.42994895065,73308.63267148014,35170.763358778626,279,220,59,41541.21863799283,50000.0,10000.0
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",1049,582,467,52150.71496663489,49842.26804123711,55027.62312633833,552,360,192,76956.52173913043,70000.0,90000.0,399,124,275,29168.170426065164,25969.354838709678,30610.545454545456,98,98,0,6000.0,6000.0,0.0
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",3014,1638,1376,55375.83278035833,47920.58608058608,64250.61046511628,1192,444,748,74395.46979865772,64842.342342342345,80066.04278074867,1659,1031,628,41747.05244122966,39513.98642095053,45413.12101910828,163,163,0,55000.0,55000.0,0.0
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,3198,1488,1710,48508.00500312696,53071.37096774193,44537.07602339181,506,139,367,101719.3675889328,204820.14388489208,62670.29972752043,2270,927,1343,39329.691629955945,38964.401294498384,39581.83172002978,422,422,0,34076.303317535545,34076.303317535545,0.0
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,481,413,68,58361.74636174636,60891.0411622276,43000.0,124,124,0,35000.0,35000.0,0.0,357,289,68,66476.19047619047,72000.0,43000.0,0,0,0,#DIV/0!,0.0,0.0
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",625,364,261,155440.0,185000.0,114214.55938697318,625,364,261,155440.0,185000.0,114214.55938697318,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
83,"Chenango, Delaware & Broome (East) Counties PUMA",108,108,0,19266.666666666668,19266.666666666668,0.0,0,0,0,#DIV/0!,0.0,0.0,108,108,0,19266.666666666668,19266.666666666668,0.0,0,0,0,#DIV/0!,0.0,0.0
84,Orange County (Northwest) PUMA,2930,1734,1196,66623.00341296928,64554.152249134946,69622.49163879598,340,77,263,54655.58823529412,91688.31168831169,43813.307984790874,2106,1173,933,78981.2440645774,80638.4484228474,76897.74919614148,484,484,0,21256.198347107438,21256.198347107438,0.0
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,1798,1045,753,49402.28031145717,60447.17703349282,34074.36918990704,748,293,455,46421.1229946524,62614.334470989765,35993.406593406595,967,669,298,53459.46225439504,63399.55156950673,31144.295302013423,83,83,0,29000.0,29000.0,0.0
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,108,108,0,18000.0,18000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,108,108,0,18000.0,18000.0,0.0
87,Dutchess County (North & East) PUMA,1205,577,628,54828.65560165975,81565.51126516465,30263.105095541403,379,171,208,73327.96833773087,127761.98830409357,28576.923076923078,751,331,420,46973.67509986684,67117.8247734139,31098.166666666668,75,75,0,40000.0,40000.0,0.0
88,Putnam County PUMA,1736,1126,610,82846.4861751152,94240.23090586146,61814.75409836065,1044,744,300,119526.81992337164,122471.7741935484,112223.33333333333,382,382,0,39255.23560209424,39255.23560209424,0.0,310,0,310,13032.258064516129,0.0,13032.258064516129
