,puma,BABS_Working_Poor_Total,BABS_Working_Poor_M,BABS_Working_Poor_F,HS_Working_Poor_Total,HS_Working_Poor_M,HS_Working_Poor_F,HSINC_Working_Poor_Total,HSINC_Working_Poor_M,HSINC_Working_Poor_F
34,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,0.0,0.0,0.0,27.9031370390754,31.97080291970803,25.4416961130742,14.663023679417122,15.465898174831894,0.0
35,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",25.01611863313991,0.0,36.638338054768646,0.0,0.0,0.0,59.83009708737864,50.225563909774436,100.0
36,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,3.4953271028037385,4.654418197725285,2.1664994984954866,11.726479146459749,13.571048430015967,6.764495347172512,17.53183153770813,18.779342723004692,15.44502617801047
37,Suffolk County (Northwest)--Huntington Town (South) PUMA,0.0,0.0,0.0,27.81385281385281,42.33937397034596,0.0,0.0,0.0,0.0
38,Westchester County (Southwest)--Yonkers City PUMA,4.049517415023081,0.0,7.903357903357904,23.47802714688886,30.573073759254182,16.65788086452293,38.04406233207953,32.92604501607717,64.05228758169935
39,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",5.880861850443599,0.0,10.886907555138432,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
40,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,6.7739204064352245,7.505070993914807,5.856142584341184,17.095686135274278,26.225490196078432,0.0,64.22250316055626,47.018348623853214,85.35211267605634
41,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,10.314049586776859,13.650523930897762,5.6371576022231045,5.964240102171137,6.540596807772381,4.356243949661181,29.096545615589015,34.52443510246979,0.0
42,Erie County (West Central)--Buffalo City (West) PUMA,21.119324181626187,0.0,45.04504504504504,76.25178826895565,69.87295825771325,100.0,18.938307030129124,44.74576271186441,0.0
43,Fulton & Montgomery Counties PUMA,56.99999999999999,100.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
44,Westchester County (Central)--White Plains City PUMA,9.329498472047456,0.0,15.078442765833818,2.0733249051833123,0.0,5.109034267912772,20.961281708945258,18.16105082809823,30.846774193548388
45,St. Lawrence County PUMA,0.0,0.0,0.0,51.42857142857142,100.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
46,Saratoga County (South & Central) PUMA,3.2935560859188544,5.058651026392962,0.0,34.08450704225352,100.0,0.0,100.0,100.0,#DIV/0!
47,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.0,0.0,0.0,29.39068100358423,100.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
49,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
50,Suffolk County (Central)--Islip Town (East) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
