,puma,BABS_FT_Work_Total,BABS_FT_Work_M,BABS_FT_Work_F,HS_FT_Work_Total,HS_FT_Work_M,HS_FT_Work_F,HSINC_FT_Work_Total,HSINC_FT_Work_M,HSINC_FT_Work_F
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",91.5598086124402,90.45170767535807,92.76578737010391,80.80934501460159,79.7872340425532,84.52611218568666,100.0,100.0,100.0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",95.94594594594594,100.0,94.03726708074535,86.10808850199491,87.36176935229068,85.04359490274983,48.69739478957916,72.09705372616985,16.6270783847981
124,Orange County (Northeast)--Greater Newburgh City PUMA,83.72093023255815,100.0,56.038647342995176,80.26440037771482,90.60336300692384,70.82204155374887,92.47506799637353,88.53591160220995,100.0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",93.86503067484662,92.4181247196052,95.84527220630372,82.72569444444444,100.0,75.87878787878788,100.0,#DIV/0!,100.0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,87.65654100571575,92.80357847651625,82.74780426599749,81.83198380566802,86.95163104611923,75.82490101187858,93.31742243436753,87.63796909492274,100.0
127,Onondaga County (North) PUMA,92.61744966442953,100.0,85.55347091932458,100.0,100.0,100.0,51.162790697674424,0.0,100.0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,90.85305229667927,98.46261355695319,80.80295339178588,86.46398841838582,96.68976135488838,77.39071038251366,56.47249190938511,70.08032128514057,0.0
129,Monroe County (North & West) PUMA,95.89963280293757,100.0,95.05169867060562,70.46827794561933,65.36248561565017,80.21978021978022,#DIV/0!,#DIV/0!,#DIV/0!
130,Sullivan & Ulster (West) Counties PUMA,68.73977086743044,59.05292479108635,82.53968253968253,76.2987012987013,96.25212947189097,41.54302670623146,93.72262773722628,93.72262773722628,#DIV/0!
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,80.59536934950386,87.58465011286681,73.92241379310344,84.75462590506838,100.0,63.20388349514563,79.69924812030075,100.0,75.36496350364963
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,73.33333333333333,84.55026455026456,61.935483870967744,67.26003490401396,68.49662162162163,66.38905413444378,63.46153846153846,82.10961737331954,16.623376623376622
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",90.52002583979328,92.21988585160709,88.5434858539993,78.20269595606591,88.34407872412623,63.69813152147537,87.96882610813444,90.71637426900585,82.48175182481752
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",88.33849329205367,93.72307692307692,85.13982818497531,82.33026343970872,83.49928876244665,80.56004308023694,71.91328934967012,93.0379746835443,40.79254079254079
135,Monroe County (Central)--Rochester City (West) PUMA,68.56187290969899,68.42105263157895,69.01408450704226,78.57142857142857,73.91304347826086,100.0,93.26599326599326,88.40579710144928,100.0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,90.92668243388519,89.71209213051824,92.47311827956989,87.19357565511412,90.44839479968161,83.5085611294683,94.73044183218484,100.0,72.97297297297297
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,81.5004659832246,91.2855910267472,70.01013171225937,89.25251996334599,93.97637795275591,79.87495115279405,84.56308738252349,88.16894018887723,73.00252312867957
138,Putnam County PUMA,84.88271068635969,74.52415812591508,100.0,81.52359295054008,93.94673123486683,51.92307692307693,100.0,100.0,100.0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,86.90965937140037,92.28812211798379,81.14236999147485,81.46510619852623,88.02320762536262,70.41433891992551,79.42238267148014,81.99763126727201,73.31460674157303
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,92.39506172839506,86.78111587982833,100.0,88.65384615384615,84.4940867279895,100.0,100.0,#DIV/0!,100.0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,91.8918918918919,100.0,86.40325392213829,44.3414956982131,29.474812433011788,68.33910034602077,100.0,100.0,#DIV/0!
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",86.54420206659013,100.0,72.92051756007393,82.68156424581005,87.61787617876179,77.24604966139955,79.06304222093696,73.91098484848484,87.14710252600297
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,89.41176470588236,73.97020157756354,100.0,88.13667232597624,100.0,66.50689035350509,88.83177570093459,92.822265625,0.0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,87.83022190912293,95.8825310323948,76.63157894736841,85.26460335903666,87.3784355179704,83.153894870171,72.18710493046775,94.33198380566802,35.35353535353536
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",87.75944651410325,79.75206611570248,96.26783754116356,80.73934542029669,81.75750834260289,78.96774193548387,74.32432432432432,100.0,0.0
146,Capital Region,86.14665984131047,91.79353493222106,77.17787346803577,90.77966101694915,96.73291587258372,84.8730415991356,94.50600184672207,84.70319634703196,96.99074074074075
147,Central NY,82.80885780885781,79.38044530493707,87.99414348462665,81.38385502471169,84.13373860182371,75.6066411238825,34.54851374088614,35.294117647058826,32.98611111111111
148,Finger Lakes,86.86851359464791,88.8244072293152,84.772565742715,78.20020481310804,84.73568281938326,69.13202933985329,76.76230959971662,73.8,83.96111786148238
149,Long Island,85.86598762004091,93.25926563890563,79.26197558723972,81.41029352168123,89.22338221230474,70.56920907859453,82.38740135773114,86.90763844371024,71.89931350114416
150,Mid-Hudson,89.67911589295842,90.97940992301741,88.54159953599279,78.90917602996255,87.89199327026506,65.08003906415864,82.60056127221702,89.64549157767257,52.72005603548914
151,Mohawk Valley,87.06229266494655,96.97542533081285,80.72507552870091,59.79292493528904,75.89928057553958,50.74123989218329,76.10333692142089,74.06542056074767,100.0
152,New York City,88.38597313180489,91.83328815962304,85.09358821186778,82.22680871048273,88.07567548299707,74.9397683997824,80.1592616052846,87.76330357997185,65.26651139132065
153,North Country,83.80755302638386,100.0,60.77694235588973,50.24630541871922,86.23248145094806,14.55437448896157,35.53459119496855,100.0,12.017167381974248
154,Southern Tier,86.22502628811776,92.4213230571612,78.78086419753086,76.42561325262822,71.66773985833869,81.0844892812106,100.0,100.0,100.0
155,Western NY,78.70896598524048,79.5447409733124,77.7265178077136,82.15283683635039,87.83653846153847,64.33952787543947,87.35196589294173,92.0754716981132,82.58801141769743
